ID	latitude	longitude	year	pollutant	agency	E_original_Gg	E_lower_Gg	E_upper_Gg	industry
234	-19.495304	-44	2022	MP10	EEA	0.0405577648125	0.02027888240625	0.081115529625	Cimento
235	-19.495304	-44	2014	MP2.5	EEA	0.0413781005625	0.02068905028125	0.082756201125	Cimento
236	-19.495304	-44	2015	MP2.5	EEA	0.036563304375	0.0182816521875	0.07312660875	Cimento
237	-19.495304	-44	2016	MP2.5	EEA	0.0322380459375	0.01611902296875	0.064476091875	Cimento
238	-19.495304	-44	2017	MP2.5	EEA	0.031382446875	0.0156912234375	0.06276489375	Cimento
239	-19.495304	-44	2018	MP2.5	EEA	0.033628885875	0.0168144429375	0.06725777175	Cimento
240	-19.495304	-44	2019	MP2.5	EEA	0.038805570375	0.0194027851875	0.07761114075	Cimento
241	-19.495304	-44	2020	MP2.5	EEA	0.0388740885	0.01943704425	0.077748177	Cimento
242	-19.495304	-44	2021	MP2.5	EEA	0.040722722625	0.0203613613125	0.08144544525	Cimento
243	-19.495304	-44	2022	MP2.5	EEA	0.0225320915625	0.01126604578125	0.045064183125	Cimento
244	-19.495304	-44	2014	BC	EEA	0.001241343016875	0.00031033575421875	0.0049653720675	Cimento
245	-19.495304	-44	2015	BC	EEA	0.00109689913125	0.0002742247828125	0.004387596525	Cimento
246	-19.495304	-44	2016	BC	EEA	0.000967141378125	0.00024178534453125	0.0038685655125	Cimento
247	-19.495304	-44	2017	BC	EEA	0.00094147340625	0.0002353683515625	0.003765893625	Cimento
248	-19.495304	-44	2018	BC	EEA	0.00100886657625	0.0002522166440625	0.004035466305	Cimento
249	-19.495304	-44	2019	BC	EEA	0.00116416711125	0.0002910417778125	0.004656668445	Cimento
250	-19.495304	-44	2020	BC	EEA	0.001166222655	0.00029155566375	0.00466489062	Cimento
251	-19.495304	-44	2021	BC	EEA	0.00122168167875	0.0003054204196875	0.004886726715	Cimento
252	-19.495304	-44	2022	BC	EEA	0.000675962746875	0.00016899068671875	0.0027038509875	Cimento
253	-19.495304	-44	2014	NOX	EEA	0.2633344758875	0.070024477875	0.990952459625	Cimento
254	-19.495304	-44	2015	NOX	EEA	0.232692619125	0.06187636125	0.87564426375	Cimento
255	-19.495304	-44	2016	NOX	EEA	0.2051662308125	0.054556693125	0.772059869375	Cimento
256	-19.495304	-44	2017	NOX	EEA	0.199721110625	0.05310875625	0.75156936875	Cimento
257	-19.495304	-44	2018	NOX	EEA	0.214017678825	0.05691042225	0.80536870275	Cimento
258	-19.495304	-44	2019	NOX	EEA	0.246962629925	0.06567096525	0.92934365975	Cimento
259	-19.495304	-44	2020	NOX	EEA	0.2473986863	0.065786919	0.930984581	Cimento
260	-19.495304	-44	2021	NOX	EEA	0.259163583475	0.06891537675	0.97525699825	Cimento
261	-19.495304	-44	2022	NOX	EEA	0.1433965416875	0.038131231875	0.539614705625	Cimento
262	-19.495304	-44	2014	CO	EEA	0.03087442888125	0.009760987825	0.09760987825	Cimento
263	-19.495304	-44	2015	CO	EEA	0.0272818501875	0.00862518975	0.0862518975	Cimento
264	-19.495304	-44	2016	CO	EEA	0.02405454196875	0.007604872375	0.07604872375	Cimento
