ID	Year	Latitude	Longitude	Production
2003	2020	-32,04	-52,09	252122,76
2004	2021	-32,04	-52,09	235120,32
2005	2022	-32,04	-52,09	249193,8
2006	2023	-32,04	-52,09	52188,12
2007	1990	-32,04	-52,09	74859,98
2008	1991	-32,04	-52,09	71078,02
2009	1992	-32,04	-52,09	71039,93
2010	1993	-32,04	-52,09	73468,98
2011	1994	-32,04	-52,09	70604,3
2012	1995	-32,04	-52,09	71120,01
2013	1996	-32,04	-52,09	72041,32
2014	1997	-32,04	-52,09	72517,38
2015	1998	-32,04	-52,09	75428,99
2016	1999	-32,04	-52,09	90764,44
2017	2000	-32,04	-52,09	97678,49
2018	2001	-32,04	-52,09	98120,1
2019	2002	-32,04	-52,09	92559,09
2020	2003	-32,04	-52,09	104520,13
2021	2004	-32,04	-52,09	85361,51
2022	2005	-32,04	-52,09	34457,15
2023	2006	-32,04	-52,09	53996,54
2024	2007	-32,04	-52,09	99972,47
2025	2008	-32,04	-52,09	59274,67
2026	2009	-32,04	-52,09	103378,34
2027	2010	-32,04	-52,09	106717,52
2028	2011	-32,04	-52,09	114069,8
2029	2012	-32,04	-52,09	121472,52
2030	2013	-32,04	-52,09	118481,48
2031	2014	-32,04	-52,09	101288,85
2032	2015	-32,04	-52,09	74080,24
2033	2016	-32,04	-52,09	105237,08
2034	2017	-32,04	-52,09	109991,05
2035	2018	-32,04	-52,09	108712,37
2036	2019	-32,04	-52,09	116628,85
2037	2020	-32,04	-52,09	91044,33
2038	2021	-32,04	-52,09	84904,56
2039	2022	-32,04	-52,09	89986,65
2040	2023	-32,04	-52,09	18845,71
2041	1990	-32,04	-52,09	74859,98
2042	1991	-32,04	-52,09	71078,02
2043	1992	-32,04	-52,09	71039,93
2044	1993	-32,04	-52,09	73468,98
2045	1994	-32,04	-52,09	70604,3
2046	1995	-32,04	-52,09	71120,01
2047	1996	-32,04	-52,09	72041,32
2048	1997	-32,04	-52,09	72517,38
2049	1998	-32,04	-52,09	75428,99
2050	1999	-32,04	-52,09	90764,44
2051	2000	-32,04	-52,09	97678,49
2052	2001	-32,04	-52,09	98120,1
2053	2002	-32,04	-52,09	92559,09
2054	2003	-32,04	-52,09	104520,13
2055	2004	-32,04	-52,09	85361,51
2056	2005	-32,04	-52,09	34457,15
2057	2006	-32,04	-52,09	53996,54
2058	2007	-32,04	-52,09	99972,47
2059	2008	-32,04	-52,09	59274,67
2060	2009	-32,04	-52,09	103378,34
2061	2010	-32,04	-52,09	106717,52
2062	2011	-32,04	-52,09	114069,8
2063	2012	-32,04	-52,09	121472,52
2064	2013	-32,04	-52,09	118481,48
2065	2014	-32,04	-52,09	101288,85
2066	2015	-32,04	-52,09	74080,24
2067	2016	-32,04	-52,09	105237,08
2068	2017	-32,04	-52,09	109991,05
2069	2018	-32,04	-52,09	108712,37
2070	2019	-32,04	-52,09	116628,85
2071	2020	-32,04	-52,09	91044,33
2072	2021	-32,04	-52,09	84904,56
2073	2022	-32,04	-52,09	89986,65
2074	2023	-32,04	-52,09	18845,71
2075	1990	-12,71	-38,57	2015999,44
2076	1991	-12,71	-38,57	1799286,44
2077	1992	-12,71	-38,57	2089341,8
2078	1993	-12,71	-38,57	2041058,32
2079	1994	-12,71	-38,57	1902053,44
2080	1995	-12,71	-38,57	1905543,92
2081	1996	-12,71	-38,57	1790518,8
2082	1997	-12,71	-38,57	1984514,56
2083	1998	-12,71	-38,57	2808617,56
2084	1999	-12,71	-38,57	3128718,6
2085	2000	-12,71	-38,57	2783313,4
2086	2001	-12,71	-38,57	3378134,2
2087	2002	-12,71	-38,57	3302647,6
2088	2003	-12,71	-38,57	3137907,36
2089	2004	-12,71	-38,57	3814835,08
2090	2005	-12,71	-38,57	3996416,76
2091	2006	-12,71	-38,57	4223730,84
2092	2007	-12,71	-38,57	4210226,16
2093	2008	-12,71	-38,57	4151616
2094	2009	-12,71	-38,57	3593141,72
2095	2010	-12,71	-38,57	4078833,08
2096	2011	-12,71	-38,57	3875109
2097	2012	-12,71	-38,57	3877338,64
2098	2013	-12,71	-38,57	4552698,08
2099	2014	-12,71	-38,57	4895805,04
2100	2015	-12,71	-38,57	4237648,24
2101	2016	-12,71	-38,57	3793001,52
2102	2017	-12,71	-38,57	3543002,96
2103	2018	-12,71	-38,57	3538461,92
2104	2019	-12,71	-38,57	3671431,96
2105	2020	-12,71	-38,57	4044862,08
2106	2021	-12,71	-38,57	3355348,36
2107	2022	-12,71	-38,57	4049094,84
2108	1990	-12,71	-38,57	2663999,26
2109	1991	-12,71	-38,57	2377628,51
2110	1992	-12,71	-38,57	2760915,95
2111	1993	-12,71	-38,57	2697112,78
2112	1994	-12,71	-38,57	2513427,76
2113	1995	-12,71	-38,57	2518040,18
2114	1996	-12,71	-38,57	2366042,7
2115	1997	-12,71	-38,57	2622394,24
2116	1998	-12,71	-38,57	3711387,49
2117	1999	-12,71	-38,57	4134378,15
2118	2000	-12,71	-38,57	3677949,85
2119	2001	-12,71	-38,57	4463963,05
2120	2002	-12,71	-38,57	4364212,9
2121	2003	-12,71	-38,57	4146520,44
2122	2004	-12,71	-38,57	5041032,07
2123	2005	-12,71	-38,57	5280979,29
2124	2006	-12,71	-38,57	5581358,61
2125	2007	-12,71	-38,57	5563513,14
2126	2008	-12,71	-38,57	5486064
2127	2009	-12,71	-38,57	4748080,13
2128	2010	-12,71	-38,57	5389886,57
2129	2011	-12,71	-38,57	5120679,75
2130	2012	-12,71	-38,57	5123626,06
2131	2013	-12,71	-38,57	6016065,32
2132	2014	-12,71	-38,57	6469456,66
2133	2015	-12,71	-38,57	5599749,46
2134	2016	-12,71	-38,57	5012180,58
2135	2017	-12,71	-38,57	4681825,34
2136	2018	-12,71	-38,57	4675824,68
2137	2019	-12,71	-38,57	4851535,09
2138	2020	-12,71	-38,57	5344996,32
2139	2021	-12,71	-38,57	4433853,19
2140	2022	-12,71	-38,57	5350589,61
2141	1990	-12,71	-38,57	935999,74
2142	1991	-12,71	-38,57	835382,99
2143	1992	-12,71	-38,57	970051,55
2144	1993	-12,71	-38,57	947634,22
2145	1994	-12,71	-38,57	883096,24
2146	1995	-12,71	-38,57	884716,82
2147	1996	-12,71	-38,57	831312,3
2148	1997	-12,71	-38,57	921381,76
2149	1998	-12,71	-38,57	1304001,01
2150	1999	-12,71	-38,57	1452619,35
2151	2000	-12,71	-38,57	1292252,65
2152	2001	-12,71	-38,57	1568419,45
2153	2002	-12,71	-38,57	1533372,1
2154	2003	-12,71	-38,57	1456885,56
2155	2004	-12,71	-38,57	1771173,43
2156	2005	-12,71	-38,57	1855479,21
2157	2006	-12,71	-38,57	1961017,89
2158	2007	-12,71	-38,57	1954747,86
2159	2008	-12,71	-38,57	1927536
2160	2009	-12,71	-38,57	1668244,37
2161	2010	-12,71	-38,57	1893743,93
2162	2011	-12,71	-38,57	1799157,75
2163	2012	-12,71	-38,57	1800192,94
2164	2013	-12,71	-38,57	2113752,68
2165	2014	-12,71	-38,57	2273052,34
2166	2015	-12,71	-38,57	1967479,54
2167	2016	-12,71	-38,57	1761036,42
2168	2017	-12,71	-38,57	1644965,66
2169	2018	-12,71	-38,57	1642857,32
2170	2019	-12,71	-38,57	1704593,41
2171	2020	-12,71	-38,57	1877971,68
2172	2021	-12,71	-38,57	1557840,31
2173	2022	-12,71	-38,57	1879936,89
2174	1990	-12,71	-38,57	935999,74
2175	1991	-12,71	-38,57	835382,99
2176	1992	-12,71	-38,57	970051,55
2177	1993	-12,71	-38,57	947634,22
2178	1994	-12,71	-38,57	883096,24
2179	1995	-12,71	-38,57	884716,82
2180	1996	-12,71	-38,57	831312,3
2181	1997	-12,71	-38,57	921381,76
2182	1998	-12,71	-38,57	1304001,01
2183	1999	-12,71	-38,57	1452619,35
2184	2000	-12,71	-38,57	1292252,65
2185	2001	-12,71	-38,57	1568419,45
2186	2002	-12,71	-38,57	1533372,1
2187	2003	-12,71	-38,57	1456885,56
2188	2004	-12,71	-38,57	1771173,43
2189	2005	-12,71	-38,57	1855479,21
2190	2006	-12,71	-38,57	1961017,89
2191	2007	-12,71	-38,57	1954747,86
2192	2008	-12,71	-38,57	1927536
2193	2009	-12,71	-38,57	1668244,37
2194	2010	-12,71	-38,57	1893743,93
2195	2011	-12,71	-38,57	1799157,75
2196	2012	-12,71	-38,57	1800192,94
2197	2013	-12,71	-38,57	2113752,68
2198	2014	-12,71	-38,57	2273052,34
2199	2015	-12,71	-38,57	1967479,54
2200	2016	-12,71	-38,57	1761036,42
2201	2017	-12,71	-38,57	1644965,66
2202	2018	-12,71	-38,57	1642857,32
2203	2019	-12,71	-38,57	1704593,41
2204	2020	-12,71	-38,57	1877971,68
2205	2021	-12,71	-38,57	1557840,31
2206	2022	-12,71	-38,57	1879936,89
2207	1990	-23,87	-46,44	1641374
2208	1991	-23,87	-46,44	1735495,72
2209	1992	-23,87	-46,44	1744514,24
2210	1993	-23,87	-46,44	1710553,04
2211	1994	-23,87	-46,44	1946662,48
2212	1995	-23,87	-46,44	2163871,64
2213	1996	-23,87	-46,44	2124369,24
2214	1997	-23,87	-46,44	2318706,04
2215	1998	-23,87	-46,44	2272078,76
2216	1999	-23,87	-46,44	2555191,52
2217	2000	-23,87	-46,44	2572967,6
2218	2001	-23,87	-46,44	2511197,08
2219	2002	-23,87	-46,44	2483217,8
2220	2003	-23,87	-46,44	2667535,92
2221	2004	-23,87	-46,44	2522521,68
2222	2005	-23,87	-46,44	2572813,6
2223	2006	-23,87	-46,44	2661674,12
2224	2007	-23,87	-46,44	2497398,68
2225	2008	-23,87	-46,44	2744788,2
2226	2009	-23,87	-46,44	2696676,36
2227	2010	-23,87	-46,44	2608343,92
2228	2011	-23,87	-46,44	2465726,2
2229	2012	-23,87	-46,44	2553997,6
2230	2013	-23,87	-46,44	2855972,28
2231	2014	-23,87	-46,44	2882096
2232	2015	-23,87	-46,44	2557996,28
2233	2016	-23,87	-46,44	2320468,92
2234	2017	-23,87	-46,44	2351143,2
2235	2018	-23,87	-46,44	2328247,6
2236	2019	-23,87	-46,44	2165233
2237	2020	-23,87	-46,44	2337079,08
2238	2021	-23,87	-46,44	2434827,36
2239	2022	-23,87	-46,44	2831112,2
2240	2023	-23,87	-46,44	419845,44
2241	1990	-23,87	-46,44	2168958,5
2242	1991	-23,87	-46,44	2293333,63
2243	1992	-23,87	-46,44	2305250,96
2244	1993	-23,87	-46,44	2260373,66
2245	1994	-23,87	-46,44	2572375,42
2246	1995	-23,87	-46,44	2859401,81
2247	1996	-23,87	-46,44	2807202,21
2248	1997	-23,87	-46,44	3064004,41
2249	1998	-23,87	-46,44	3002389,79
2250	1999	-23,87	-46,44	3376503,08
2251	2000	-23,87	-46,44	3399992,9
2252	2001	-23,87	-46,44	3318367,57
2253	2002	-23,87	-46,44	3281394,95
2254	2003	-23,87	-46,44	3524958,18
2255	2004	-23,87	-46,44	3333332,22
2256	2005	-23,87	-46,44	3399789,4
2257	2006	-23,87	-46,44	3517212,23
2258	2007	-23,87	-46,44	3300133,97
2259	2008	-23,87	-46,44	3627041,55
2260	2009	-23,87	-46,44	3563465,19
2261	2010	-23,87	-46,44	3446740,18
2262	2011	-23,87	-46,44	3258281,05
2263	2012	-23,87	-46,44	3374925,4
2264	2013	-23,87	-46,44	3773963,37
2265	2014	-23,87	-46,44	3808484
2266	2015	-23,87	-46,44	3380209,37
2267	2016	-23,87	-46,44	3066333,93
2268	2017	-23,87	-46,44	3106867,8
2269	2018	-23,87	-46,44	3076612,9
2270	2019	-23,87	-46,44	2861200,75
2271	2020	-23,87	-46,44	3088283,07
2272	2021	-23,87	-46,44	3217450,44
2273	2022	-23,87	-46,44	3741112,55
2274	2023	-23,87	-46,44	554795,76
2275	1990	-23,87	-46,44	1055169
2276	1991	-23,87	-46,44	1115675,82
2277	1992	-23,87	-46,44	1121473,44
2278	1993	-23,87	-46,44	1099641,24
2279	1994	-23,87	-46,44	1251425,88
2280	1995	-23,87	-46,44	1391060,34
2281	1996	-23,87	-46,44	1365665,94
2282	1997	-23,87	-46,44	1490596,74
2283	1998	-23,87	-46,44	1460622,06
2284	1999	-23,87	-46,44	1642623,12
2285	2000	-23,87	-46,44	1654050,6
2286	2001	-23,87	-46,44	1614340,98
2287	2002	-23,87	-46,44	1596354,3
2288	2003	-23,87	-46,44	1714844,52
2289	2004	-23,87	-46,44	1621621,08
2290	2005	-23,87	-46,44	1653951,6
2291	2006	-23,87	-46,44	1711076,22
2292	2007	-23,87	-46,44	1605470,58
2293	2008	-23,87	-46,44	1764506,7
2294	2009	-23,87	-46,44	1733577,66
2295	2010	-23,87	-46,44	1676792,52
2296	2011	-23,87	-46,44	1585109,7
2297	2012	-23,87	-46,44	1641855,6
2298	2013	-23,87	-46,44	1835982,18
2299	2014	-23,87	-46,44	1852776
2300	2015	-23,87	-46,44	1644426,18
2301	2016	-23,87	-46,44	1491730,02
2302	2017	-23,87	-46,44	1511449,2
2303	2018	-23,87	-46,44	1496730,6
2304	2019	-23,87	-46,44	1391935,5
2305	2020	-23,87	-46,44	1502407,98
2306	2021	-23,87	-46,44	1565246,16
2307	2022	-23,87	-46,44	1820000,7
2308	2023	-23,87	-46,44	269900,64
2309	1990	-23,87	-46,44	2110338
2310	1991	-23,87	-46,44	2231351,64
2311	1992	-23,87	-46,44	2242946,88
2312	1993	-23,87	-46,44	2199282,48
2313	1994	-23,87	-46,44	2502851,76
2314	1995	-23,87	-46,44	2782120,68
2315	1996	-23,87	-46,44	2731331,88
2316	1997	-23,87	-46,44	2981193,48
2317	1998	-23,87	-46,44	2921244,12
2318	1999	-23,87	-46,44	3285246,24
2319	2000	-23,87	-46,44	3308101,2
2320	2001	-23,87	-46,44	3228681,96
2321	2002	-23,87	-46,44	3192708,6
2322	2003	-23,87	-46,44	3429689,04
2323	2004	-23,87	-46,44	3243242,16
2324	2005	-23,87	-46,44	3307903,2
2325	2006	-23,87	-46,44	3422152,44
2326	2007	-23,87	-46,44	3210941,16
2327	2008	-23,87	-46,44	3529013,4
2328	2009	-23,87	-46,44	3467155,32
2329	2010	-23,87	-46,44	3353585,04
2330	2011	-23,87	-46,44	3170219,4
2331	2012	-23,87	-46,44	3283711,2
2332	2013	-23,87	-46,44	3671964,36
2333	2014	-23,87	-46,44	3705552
2334	2015	-23,87	-46,44	3288852,36
2335	2016	-23,87	-46,44	2983460,04
2336	2017	-23,87	-46,44	3022898,4
2337	2018	-23,87	-46,44	2993461,2
2338	2019	-23,87	-46,44	2783871
2339	2020	-23,87	-46,44	3004815,96
2340	2021	-23,87	-46,44	3130492,32
2341	2022	-23,87	-46,44	3640001,4
2342	2023	-23,87	-46,44	539801,28
2343	1990	-23,87	-46,44	762066,5
2344	1991	-23,87	-46,44	805765,87
2345	1992	-23,87	-46,44	809953,04
2346	1993	-23,87	-46,44	794185,34
2347	1994	-23,87	-46,44	903807,58
2348	1995	-23,87	-46,44	1004654,69
2349	1996	-23,87	-46,44	986314,29
2350	1997	-23,87	-46,44	1076542,09
2351	1998	-23,87	-46,44	1054893,71
2352	1999	-23,87	-46,44	1186338,92
2353	2000	-23,87	-46,44	1194592,1
2354	2001	-23,87	-46,44	1165912,93
2355	2002	-23,87	-46,44	1152922,55
2356	2003	-23,87	-46,44	1238498,82
2357	2004	-23,87	-46,44	1171170,78
2358	2005	-23,87	-46,44	1194520,6
2359	2006	-23,87	-46,44	1235777,27
2360	2007	-23,87	-46,44	1159506,53
2361	2008	-23,87	-46,44	1274365,95
2362	2009	-23,87	-46,44	1252028,31
2363	2010	-23,87	-46,44	1211016,82
2364	2011	-23,87	-46,44	1144801,45
2365	2012	-23,87	-46,44	1185784,6
2366	2013	-23,87	-46,44	1325987,13
2367	2014	-23,87	-46,44	1338116
2368	2015	-23,87	-46,44	1187641,13
2369	2016	-23,87	-46,44	1077360,57
2370	2017	-23,87	-46,44	1091602,2
2371	2018	-23,87	-46,44	1080972,1
2372	2019	-23,87	-46,44	1005286,75
2373	2020	-23,87	-46,44	1085072,43
2374	2021	-23,87	-46,44	1130455,56
2375	2022	-23,87	-46,44	1314444,95
2376	2023	-23,87	-46,44	194928,24
2377	1990	-23,87	-46,44	762066,5
2378	1991	-23,87	-46,44	805765,87
2379	1992	-23,87	-46,44	809953,04
2380	1993	-23,87	-46,44	794185,34
2381	1994	-23,87	-46,44	903807,58
2382	1995	-23,87	-46,44	1004654,69
2383	1996	-23,87	-46,44	986314,29
2384	1997	-23,87	-46,44	1076542,09
2385	1998	-23,87	-46,44	1054893,71
2386	1999	-23,87	-46,44	1186338,92
2387	2000	-23,87	-46,44	1194592,1
2388	2001	-23,87	-46,44	1165912,93
2389	2002	-23,87	-46,44	1152922,55
2390	2003	-23,87	-46,44	1238498,82
2391	2004	-23,87	-46,44	1171170,78
2392	2005	-23,87	-46,44	1194520,6
2393	2006	-23,87	-46,44	1235777,27
2394	2007	-23,87	-46,44	1159506,53
2395	2008	-23,87	-46,44	1274365,95
2396	2009	-23,87	-46,44	1252028,31
2397	2010	-23,87	-46,44	1211016,82
2398	2011	-23,87	-46,44	1144801,45
2399	2012	-23,87	-46,44	1185784,6
2400	2013	-23,87	-46,44	1325987,13
2401	2014	-23,87	-46,44	1338116
2402	2015	-23,87	-46,44	1187641,13
2403	2016	-23,87	-46,44	1077360,57
2404	2017	-23,87	-46,44	1091602,2
2405	2018	-23,87	-46,44	1080972,1
2406	2019	-23,87	-46,44	1005286,75
2407	2020	-23,87	-46,44	1085072,43
2408	2021	-23,87	-46,44	1130455,56
2409	2022	-23,87	-46,44	1314444,95
2410	2023	-23,87	-46,44	194928,24
2411	1990	-5,13	-36,38	0
2412	1991	-5,13	-36,38	0
2413	1992	-5,13	-36,38	0
2414	1993	-5,13	-36,38	0
2415	1994	-5,13	-36,38	0
2416	1995	-5,13	-36,38	0
2417	1996	-5,13	-36,38	0
2418	1997	-5,13	-36,38	0
2419	1998	-5,13	-36,38	0
2420	1999	-5,13	-36,38	0
2421	2000	-5,13	-36,38	54043,36
2422	2001	-5,13	-36,38	48873,16
2423	2002	-5,13	-36,38	61194
2424	2003	-5,13	-36,38	64215,2
2425	2004	-5,13	-36,38	69867
2426	2005	-5,13	-36,38	105986,72
2427	2006	-5,13	-36,38	147221,2
2428	2007	-5,13	-36,38	156989
2429	2008	-5,13	-36,38	157840,76
2430	2009	-5,13	-36,38	225970,64
2431	2010	-5,13	-36,38	532117,6
2432	2011	-5,13	-36,38	556992,8
2433	2012	-5,13	-36,38	594010,48
2434	2013	-5,13	-36,38	605609,76
2435	2014	-5,13	-36,38	615594
2436	2015	-5,13	-36,38	551169,08
2437	2016	-5,13	-36,38	543927,16
2438	2017	-5,13	-36,38	538304,76
2439	2018	-5,13	-36,38	503920,48
2440	2019	-5,13	-36,38	514721,2
2441	2020	-5,13	-36,38	469315,28
2442	2021	-5,13	-36,38	462270,2
2443	2022	-5,13	-36,38	392811,44
2444	2023	-5,13	-36,38	68988,08
2445	1990	-5,13	-36,38	0
2446	1991	-5,13	-36,38	0
2447	1992	-5,13	-36,38	0
2448	1993	-5,13	-36,38	0
2449	1994	-5,13	-36,38	0
2450	1995	-5,13	-36,38	0
2451	1996	-5,13	-36,38	0
2452	1997	-5,13	-36,38	0
2453	1998	-5,13	-36,38	0
2454	1999	-5,13	-36,38	0
2455	2000	-5,13	-36,38	71414,44
2456	2001	-5,13	-36,38	64582,39
2457	2002	-5,13	-36,38	80863,5
2458	2003	-5,13	-36,38	84855,8
2459	2004	-5,13	-36,38	92324,25
2460	2005	-5,13	-36,38	140053,88
2461	2006	-5,13	-36,38	194542,3
2462	2007	-5,13	-36,38	207449,75
2463	2008	-5,13	-36,38	208575,29
2464	2009	-5,13	-36,38	298604,06
2465	2010	-5,13	-36,38	703155,4
2466	2011	-5,13	-36,38	736026,2
2467	2012	-5,13	-36,38	784942,42
2468	2013	-5,13	-36,38	800270,04
2469	2014	-5,13	-36,38	813463,5
2470	2015	-5,13	-36,38	728330,57
2471	2016	-5,13	-36,38	718760,89
2472	2017	-5,13	-36,38	711331,29
2473	2018	-5,13	-36,38	665894,92
2474	2019	-5,13	-36,38	680167,3
2475	2020	-5,13	-36,38	620166,62
2476	2021	-5,13	-36,38	610857,05
2477	2022	-5,13	-36,38	519072,26
2478	2023	-5,13	-36,38	91162,82
2479	1990	-5,13	-36,38	0
2480	1991	-5,13	-36,38	0
2481	1992	-5,13	-36,38	0
2482	1993	-5,13	-36,38	0
2483	1994	-5,13	-36,38	0
2484	1995	-5,13	-36,38	0
2485	1996	-5,13	-36,38	0
2486	1997	-5,13	-36,38	0
2487	1998	-5,13	-36,38	0
2488	1999	-5,13	-36,38	0
2489	2000	-5,13	-36,38	25091,56
2490	2001	-5,13	-36,38	22691,11
2491	2002	-5,13	-36,38	28411,5
2492	2003	-5,13	-36,38	29814,2
2493	2004	-5,13	-36,38	32438,25
2494	2005	-5,13	-36,38	49208,12
2495	2006	-5,13	-36,38	68352,7
2496	2007	-5,13	-36,38	72887,75
2497	2008	-5,13	-36,38	73283,21
2498	2009	-5,13	-36,38	104914,94
2499	2010	-5,13	-36,38	247054,6
2500	2011	-5,13	-36,38	258603,8
2501	2012	-5,13	-36,38	275790,58
2502	2013	-5,13	-36,38	281175,96
2503	2014	-5,13	-36,38	285811,5
2504	2015	-5,13	-36,38	255899,93
2505	2016	-5,13	-36,38	252537,61
2506	2017	-5,13	-36,38	249927,21
2507	2018	-5,13	-36,38	233963,08
2508	2019	-5,13	-36,38	238977,7
2509	2020	-5,13	-36,38	217896,38
2510	2021	-5,13	-36,38	214625,45
2511	2022	-5,13	-36,38	182376,74
2512	2023	-5,13	-36,38	32030,18
2513	1990	-5,13	-36,38	0
2514	1991	-5,13	-36,38	0
2515	1992	-5,13	-36,38	0
2516	1993	-5,13	-36,38	0
2517	1994	-5,13	-36,38	0
2518	1995	-5,13	-36,38	0
2519	1996	-5,13	-36,38	0
2520	1997	-5,13	-36,38	0
2521	1998	-5,13	-36,38	0
2522	1999	-5,13	-36,38	0
2523	2000	-5,13	-36,38	25091,56
2524	2001	-5,13	-36,38	22691,11
2525	2002	-5,13	-36,38	28411,5
2526	2003	-5,13	-36,38	29814,2
2527	2004	-5,13	-36,38	32438,25
2528	2005	-5,13	-36,38	49208,12
2529	2006	-5,13	-36,38	68352,7
2530	2007	-5,13	-36,38	72887,75
2531	2008	-5,13	-36,38	73283,21
2532	2009	-5,13	-36,38	104914,94
2533	2010	-5,13	-36,38	247054,6
2534	2011	-5,13	-36,38	258603,8
2535	2012	-5,13	-36,38	275790,58
2536	2013	-5,13	-36,38	281175,96
2537	2014	-5,13	-36,38	285811,5
2538	2015	-5,13	-36,38	255899,93
2539	2016	-5,13	-36,38	252537,61
2540	2017	-5,13	-36,38	249927,21
2541	2018	-5,13	-36,38	233963,08
2542	2019	-5,13	-36,38	238977,7
2543	2020	-5,13	-36,38	217896,38
2544	2021	-5,13	-36,38	214625,45
2545	2022	-5,13	-36,38	182376,74
2546	2023	-5,13	-36,38	32030,18
2547	1990	-23,14	-47,02	0
2548	1991	-23,14	-47,02	0
2549	1992	-23,14	-47,02	0
2550	1993	-23,14	-47,02	0
2551	1994	-23,14	-47,02	0
2552	1995	-23,14	-47,02	0
2553	1996	-23,14	-47,02	0
2554	1997	-23,14	-47,02	0
2555	1998	-23,14	-47,02	0
2556	1999	-23,14	-47,02	0
2557	2000	-23,14	-47,02	0
2558	2001	-23,14	-47,02	0
2559	2002	-23,14	-47,02	0
2560	2003	-23,14	-47,02	0
2561	2004	-23,14	-47,02	0
2562	2005	-23,14	-47,02	0
2563	2006	-23,14	-47,02	44201,92
2564	2007	-23,14	-47,02	82521,32
2565	2008	-23,14	-47,02	32984
2566	2009	-23,14	-47,02	111808,48
2567	2010	-23,14	-47,02	139452,32
2568	2011	-23,14	-47,02	84820,68
2569	2012	-23,14	-47,02	12841,08
2570	2013	-23,14	-47,02	1042,16
2571	2014	-23,14	-47,02	288,4
2572	2015	-23,14	-47,02	0
2573	2016	-23,14	-47,02	0
2574	2017	-23,14	-47,02	0
2575	2018	-23,14	-47,02	0
2576	2019	-23,14	-47,02	0
2577	2020	-23,14	-47,02	0
2578	2021	-23,14	-47,02	0
2579	2022	-23,14	-47,02	0
2580	2023	-23,14	-47,02	0
2581	1990	-23,14	-47,02	0
2582	1991	-23,14	-47,02	0
2583	1992	-23,14	-47,02	0
2584	1993	-23,14	-47,02	0
2585	1994	-23,14	-47,02	0
2586	1995	-23,14	-47,02	0
2587	1996	-23,14	-47,02	0
2588	1997	-23,14	-47,02	0
2589	1998	-23,14	-47,02	0
2590	1999	-23,14	-47,02	0
2591	2000	-23,14	-47,02	0
2592	2001	-23,14	-47,02	0
2593	2002	-23,14	-47,02	0
2594	2003	-23,14	-47,02	0
2595	2004	-23,14	-47,02	0
2596	2005	-23,14	-47,02	0
2597	2006	-23,14	-47,02	58409,68
2598	2007	-23,14	-47,02	109046,03
2599	2008	-23,14	-47,02	43586
2600	2009	-23,14	-47,02	147746,92
2601	2010	-23,14	-47,02	184276,28
2602	2011	-23,14	-47,02	112084,47
2603	2012	-23,14	-47,02	16968,57
2604	2013	-23,14	-47,02	1377,14
2605	2014	-23,14	-47,02	381,1
2606	2015	-23,14	-47,02	0
2607	2016	-23,14	-47,02	0
2608	2017	-23,14	-47,02	0
2609	2018	-23,14	-47,02	0
2610	2019	-23,14	-47,02	0
2611	2020	-23,14	-47,02	0
2612	2021	-23,14	-47,02	0
2613	2022	-23,14	-47,02	0
2614	2023	-23,14	-47,02	0
2615	1990	-23,14	-47,02	0
2616	1991	-23,14	-47,02	0
2617	1992	-23,14	-47,02	0
2618	1993	-23,14	-47,02	0
2619	1994	-23,14	-47,02	0
2620	1995	-23,14	-47,02	0
2621	1996	-23,14	-47,02	0
2622	1997	-23,14	-47,02	0
2623	1998	-23,14	-47,02	0
2624	1999	-23,14	-47,02	0
2625	2000	-23,14	-47,02	0
2626	2001	-23,14	-47,02	0
2627	2002	-23,14	-47,02	0
2628	2003	-23,14	-47,02	0
2629	2004	-23,14	-47,02	0
2630	2005	-23,14	-47,02	0
2631	2006	-23,14	-47,02	20522,32
2632	2007	-23,14	-47,02	38313,47
2633	2008	-23,14	-47,02	15314
2634	2009	-23,14	-47,02	51911,08
2635	2010	-23,14	-47,02	64745,72
2636	2011	-23,14	-47,02	39381,03
2637	2012	-23,14	-47,02	5961,93
2638	2013	-23,14	-47,02	483,86
2639	2014	-23,14	-47,02	133,9
2640	2015	-23,14	-47,02	0
2641	2016	-23,14	-47,02	0
2642	2017	-23,14	-47,02	0
2643	2018	-23,14	-47,02	0
2644	2019	-23,14	-47,02	0
2645	2020	-23,14	-47,02	0
2646	2021	-23,14	-47,02	0
2647	2022	-23,14	-47,02	0
2648	2023	-23,14	-47,02	0
2649	1990	-23,14	-47,02	0
2650	1991	-23,14	-47,02	0
2651	1992	-23,14	-47,02	0
2652	1993	-23,14	-47,02	0
2653	1994	-23,14	-47,02	0
2654	1995	-23,14	-47,02	0
2655	1996	-23,14	-47,02	0
2656	1997	-23,14	-47,02	0
2657	1998	-23,14	-47,02	0
2658	1999	-23,14	-47,02	0
2659	2000	-23,14	-47,02	0
2660	2001	-23,14	-47,02	0
2661	2002	-23,14	-47,02	0
2662	2003	-23,14	-47,02	0
2663	2004	-23,14	-47,02	0
2664	2005	-23,14	-47,02	0
2665	2006	-23,14	-47,02	20522,32
2666	2007	-23,14	-47,02	38313,47
2667	2008	-23,14	-47,02	15314
2668	2009	-23,14	-47,02	51911,08
2669	2010	-23,14	-47,02	64745,72
2670	2011	-23,14	-47,02	39381,03
2671	2012	-23,14	-47,02	5961,93
2672	2013	-23,14	-47,02	483,86
2673	2014	-23,14	-47,02	133,9
2674	2015	-23,14	-47,02	0
