ID	dealership	latitude	longitude	source	year	processed_m3
2004	RIOGRANDENSE	-32.04	-52.09	Vacuum Distillation Column Condensers	2021	235120.32
2005	RIOGRANDENSE	-32.04	-52.09	Vacuum Distillation Column Condensers	2022	249193.8
2006	RIOGRANDENSE	-32.04	-52.09	Vacuum Distillation Column Condensers	2023	52188.12
2007	RIOGRANDENSE	-32.04	-52.09	Purge Systems	1990	74859.98
2008	RIOGRANDENSE	-32.04	-52.09	Purge Systems	1991	71078.02
2009	RIOGRANDENSE	-32.04	-52.09	Purge Systems	1992	71039.93
2010	RIOGRANDENSE	-32.04	-52.09	Purge Systems	1993	73468.98
2011	RIOGRANDENSE	-32.04	-52.09	Purge Systems	1994	70604.3
2012	RIOGRANDENSE	-32.04	-52.09	Purge Systems	1995	71120.01
2013	RIOGRANDENSE	-32.04	-52.09	Purge Systems	1996	72041.32
2014	RIOGRANDENSE	-32.04	-52.09	Purge Systems	1997	72517.38
2015	RIOGRANDENSE	-32.04	-52.09	Purge Systems	1998	75428.99
2016	RIOGRANDENSE	-32.04	-52.09	Purge Systems	1999	90764.44
2017	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2000	97678.49
2018	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2001	98120.1
2019	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2002	92559.09
2020	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2003	104520.13
2021	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2004	85361.51
2022	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2005	34457.15
2023	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2006	53996.54
2024	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2007	99972.47
2025	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2008	59274.67
2026	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2009	103378.34
2027	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2010	106717.52
2028	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2011	114069.8
2029	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2012	121472.52
2030	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2013	118481.48
2031	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2014	101288.85
2032	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2015	74080.24
2033	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2016	105237.08
2034	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2017	109991.05
2035	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2018	108712.37
2036	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2019	116628.85
2037	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2020	91044.33
2038	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2021	84904.56
2039	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2022	89986.65
2040	RIOGRANDENSE	-32.04	-52.09	Purge Systems	2023	18845.71
2041	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	1990	74859.98
2042	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	1991	71078.02
2043	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	1992	71039.93
2044	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	1993	73468.98
2045	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	1994	70604.3
2046	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	1995	71120.01
2047	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	1996	72041.32
2048	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	1997	72517.38
2049	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	1998	75428.99
2050	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	1999	90764.44
2051	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2000	97678.49
2052	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2001	98120.1
2053	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2002	92559.09
2054	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2003	104520.13
2055	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2004	85361.51
2056	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2005	34457.15
2057	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2006	53996.54
2058	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2007	99972.47
2059	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2008	59274.67
2060	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2009	103378.34
2061	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2010	106717.52
2062	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2011	114069.8
2063	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2012	121472.52
2064	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2013	118481.48
2065	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2014	101288.85
2066	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2015	74080.24
2067	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2016	105237.08
2068	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2017	109991.05
2069	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2018	108712.37
2070	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2019	116628.85
2071	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2020	91044.33
2072	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2021	84904.56
2073	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2022	89986.65
2074	RIOGRANDENSE	-32.04	-52.09	Fugitive Emissions 	2023	18845.71
2075	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	1990	2015999.44
2076	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	1991	1799286.44
2077	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	1992	2089341.8
2078	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	1993	2041058.32
2079	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	1994	1902053.44
2080	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	1995	1905543.92
2081	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	1996	1790518.8
2082	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	1997	1984514.56
2083	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	1998	2808617.56
2084	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	1999	3128718.6
2085	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2000	2783313.4
2086	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2001	3378134.2
2087	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2002	3302647.6
2088	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2003	3137907.36
2089	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2004	3814835.08
2090	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2005	3996416.76
2091	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2006	4223730.84
2092	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2007	4210226.16
2093	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2008	4151616
2094	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2009	3593141.72
2095	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2010	4078833.08
2096	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2011	3875109
2097	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2012	3877338.64
2098	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2013	4552698.08
2099	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2014	4895805.04
2100	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2015	4237648.24
2101	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2016	3793001.52
2102	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2017	3543002.96
2103	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2018	3538461.92
2104	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2019	3671431.96
2105	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2020	4044862.08
2106	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2021	3355348.36
2107	PETROBRAS	-12.71	-38.57	Catalytic reforming unit	2022	4049094.84
2108	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	1990	2663999.26
2109	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	1991	2377628.51
2110	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	1992	2760915.95
2111	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	1993	2697112.78
2112	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	1994	2513427.76
2113	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	1995	2518040.18
2114	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	1996	2366042.7
2115	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	1997	2622394.24
2116	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	1998	3711387.49
2117	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	1999	4134378.15
2118	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2000	3677949.85
2119	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2001	4463963.05
2120	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2002	4364212.9
2121	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2003	4146520.44
2122	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2004	5041032.07
2123	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2005	5280979.29
2124	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2006	5581358.61
2125	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2007	5563513.14
2126	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2008	5486064
2127	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2009	4748080.13
2128	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2010	5389886.57
2129	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2011	5120679.75
2130	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2012	5123626.06
2131	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2013	6016065.32
2132	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2014	6469456.66
2133	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2015	5599749.46
2134	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2016	5012180.58
2135	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2017	4681825.34
2136	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2018	4675824.68
2137	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2019	4851535.09
2138	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2020	5344996.32
2139	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2021	4433853.19
2140	PETROBRAS	-12.71	-38.57	Fluid Catalytic Cracking Unit (FCC)	2022	5350589.61
2141	PETROBRAS	-12.71	-38.57	Purge Systems	1990	935999.74
2142	PETROBRAS	-12.71	-38.57	Purge Systems	1991	835382.99
2143	PETROBRAS	-12.71	-38.57	Purge Systems	1992	970051.55
2144	PETROBRAS	-12.71	-38.57	Purge Systems	1993	947634.22
2145	PETROBRAS	-12.71	-38.57	Purge Systems	1994	883096.24
2146	PETROBRAS	-12.71	-38.57	Purge Systems	1995	884716.82
2147	PETROBRAS	-12.71	-38.57	Purge Systems	1996	831312.3
2148	PETROBRAS	-12.71	-38.57	Purge Systems	1997	921381.76
2149	PETROBRAS	-12.71	-38.57	Purge Systems	1998	1304001.01
2150	PETROBRAS	-12.71	-38.57	Purge Systems	1999	1452619.35
2151	PETROBRAS	-12.71	-38.57	Purge Systems	2000	1292252.65
2152	PETROBRAS	-12.71	-38.57	Purge Systems	2001	1568419.45
2153	PETROBRAS	-12.71	-38.57	Purge Systems	2002	1533372.1
2154	PETROBRAS	-12.71	-38.57	Purge Systems	2003	1456885.56
2155	PETROBRAS	-12.71	-38.57	Purge Systems	2004	1771173.43
2156	PETROBRAS	-12.71	-38.57	Purge Systems	2005	1855479.21
2157	PETROBRAS	-12.71	-38.57	Purge Systems	2006	1961017.89
2158	PETROBRAS	-12.71	-38.57	Purge Systems	2007	1954747.86
2159	PETROBRAS	-12.71	-38.57	Purge Systems	2008	1927536
2160	PETROBRAS	-12.71	-38.57	Purge Systems	2009	1668244.37
2161	PETROBRAS	-12.71	-38.57	Purge Systems	2010	1893743.93
2162	PETROBRAS	-12.71	-38.57	Purge Systems	2011	1799157.75
2163	PETROBRAS	-12.71	-38.57	Purge Systems	2012	1800192.94
2164	PETROBRAS	-12.71	-38.57	Purge Systems	2013	2113752.68
2165	PETROBRAS	-12.71	-38.57	Purge Systems	2014	2273052.34
2166	PETROBRAS	-12.71	-38.57	Purge Systems	2015	1967479.54
2167	PETROBRAS	-12.71	-38.57	Purge Systems	2016	1761036.42
2168	PETROBRAS	-12.71	-38.57	Purge Systems	2017	1644965.66
2169	PETROBRAS	-12.71	-38.57	Purge Systems	2018	1642857.32
2170	PETROBRAS	-12.71	-38.57	Purge Systems	2019	1704593.41
2171	PETROBRAS	-12.71	-38.57	Purge Systems	2020	1877971.68
