ID	Fuel_type	Granted_power_MW	latitude	longitude	year	Fuel_consumed_plant_GJ
8100	Oil_thermal 	0,72	-19,56888863	-44,07805544	2018	158245,7203
8101	Oil_thermal 	0,72	-19,56888863	-44,07805544	2019	130879,4104
8102	Oil_thermal 	0,72	-19,56888863	-44,07805544	2020	65618,31116
8103	Oil_thermal 	1,2	-23,75874	-46,5812	2017	279428,531
8104	Oil_thermal 	1,2	-23,75874	-46,5812	2018	263742,8671
8105	Oil_thermal 	1,2	-23,75874	-46,5812	2019	218132,3506
8106	Oil_thermal 	1,2	-23,75874	-46,5812	2020	109363,8519
8107	Oil_thermal 	0,72	-12,24927778	-38,95525	2017	349306,0751
8108	Oil_thermal 	0,72	-12,24927778	-38,95525	2018	214686,9046
8109	Oil_thermal 	0,72	-12,24927778	-38,95525	2019	89338,13207
8110	Oil_thermal 	0,72	-12,24927778	-38,95525	2020	70608,78115
8111	Oil_thermal 	1,3648	-23,11111111	-45,68583333	2017	317803,3826
8112	Oil_thermal 	1,3648	-23,11111111	-45,68583333	2018	299963,5542
8113	Oil_thermal 	1,3648	-23,11111111	-45,68583333	2019	248089,1934
8114	Oil_thermal 	1,3648	-23,11111111	-45,68583333	2020	124383,1543
8115	Oil_thermal 	0,8	-23,28528549	-51,31145548	2017	317595,2913
8116	Oil_thermal 	0,8	-23,28528549	-51,31145548	2018	367070,3587
8117	Oil_thermal 	0,8	-23,28528549	-51,31145548	2019	390996,2342
8118	Oil_thermal 	0,8	-23,28528549	-51,31145548	2020	345031,7464
8119	Oil_thermal 	0,208	-19,44388889	-44,23944444	2017	48434,2787
8120	Oil_thermal 	0,208	-19,44388889	-44,23944444	2018	45715,4303
8121	Oil_thermal 	0,208	-19,44388889	-44,23944444	2019	37809,60744
8122	Oil_thermal 	0,208	-19,44388889	-44,23944444	2020	18956,401
8123	Oil_thermal 	2,756	-23,67222222	-46,68666667	2017	641754,1928
8124	Oil_thermal 	2,756	-23,67222222	-46,68666667	2018	605729,4514
8125	Oil_thermal 	2,756	-23,67222222	-46,68666667	2019	500977,2985
8126	Oil_thermal 	2,756	-23,67222222	-46,68666667	2020	251172,3133
8127	Oil_thermal 	1,44	-21,16333333	-47,815	2017	335314,2372
8128	Oil_thermal 	1,44	-21,16333333	-47,815	2018	316491,4405
8129	Oil_thermal 	1,44	-21,16333333	-47,815	2019	261758,8207
8130	Oil_thermal 	1,44	-21,16333333	-47,815	2020	131236,6223
8131	Oil_thermal 	0,8	-31,40194444	-53,90166666	2017	317595,2913
8132	Oil_thermal 	0,8	-31,40194444	-53,90166666	2018	367070,3587
8133	Oil_thermal 	0,8	-31,40194444	-53,90166666	2019	390996,2342
8134	Oil_thermal 	0,8	-31,40194444	-53,90166666	2020	345031,7464
8135	Oil_thermal 	2,1888	-20,44271941	-45,13036638	2017	509677,6405
8136	Oil_thermal 	2,1888	-20,44271941	-45,13036638	2018	481066,9896
8137	Oil_thermal 	2,1888	-20,44271941	-45,13036638	2019	397873,4075
8138	Oil_thermal 	2,1888	-20,44271941	-45,13036638	2020	199479,6659
8139	Oil_thermal 	1,8248	-19,88028466	-46,84444566	2017	424917,6528
8140	Oil_thermal 	1,8248	-19,88028466	-46,84444566	2018	401064,9866
8141	Oil_thermal 	1,8248	-19,88028466	-46,84444566	2019	331706,5945
8142	Oil_thermal 	1,8248	-19,88028466	-46,84444566	2020	166305,9642
8143	Oil_thermal 	1,44	-23,48611111	-47,47194445	2017	335314,2372
8144	Oil_thermal 	1,44	-23,48611111	-47,47194445	2018	316491,4405
8145	Oil_thermal 	1,44	-23,48611111	-47,47194445	2019	261758,8207
8146	Oil_thermal 	1,44	-23,48611111	-47,47194445	2020	131236,6223
8147	Oil_thermal 	0,4	-5,07307778	-37,71548611	2017	194058,9306
8148	Oil_thermal 	0,4	-5,07307778	-37,71548611	2018	119270,5026
8149	Oil_thermal 	0,4	-5,07307778	-37,71548611	2019	49632,2956
8150	Oil_thermal 	0,4	-5,07307778	-37,71548611	2020	39227,10064
8151	Oil_thermal 	0,4	-16,44613536	-54,66734557	2017	93142,84366
8152	Oil_thermal 	0,4	-16,44613536	-54,66734557	2018	87914,28903
8153	Oil_thermal 	0,4	-16,44613536	-54,66734557	2019	72710,78353
8154	Oil_thermal 	0,4	-16,44613536	-54,66734557	2020	36454,61731
8155	Oil_thermal 	3,024	-22,82333333	-43,31972222	2017	704159,8981
8156	Oil_thermal 	3,024	-22,82333333	-43,31972222	2018	664632,0251
8157	Oil_thermal 	3,024	-22,82333333	-43,31972222	2019	549693,5235
8158	Oil_thermal 	3,024	-22,82333333	-43,31972222	2020	275596,9069
8159	Oil_thermal 	0,32	-19,44366666	-42,55616667	2017	74514,27493
8160	Oil_thermal 	0,32	-19,44366666	-42,55616667	2018	70331,43122
8161	Oil_thermal 	0,32	-19,44366666	-42,55616667	2019	58168,62683
8162	Oil_thermal 	0,32	-19,44366666	-42,55616667	2020	29163,69385
8163	Oil_thermal 	0,368	-21,15484456	-42,21301898	2017	85691,41617
8164	Oil_thermal 	0,368	-21,15484456	-42,21301898	2018	80881,14591
8165	Oil_thermal 	0,368	-21,15484456	-42,21301898	2019	66893,92085
8166	Oil_thermal 	0,368	-21,15484456	-42,21301898	2020	33538,24793
8167	Oil_thermal 	1,8248	-18,16253222	-47,90849778	2017	424917,6528
8168	Oil_thermal 	1,8248	-18,16253222	-47,90849778	2018	401064,9866
8169	Oil_thermal 	1,8248	-18,16253222	-47,90849778	2019	331706,5945
8170	Oil_thermal 	1,8248	-18,16253222	-47,90849778	2020	166305,9642
8171	Oil_thermal 	1,2	-22,39305556	-41,80777778	2017	279428,531
8172	Oil_thermal 	1,2	-22,39305556	-41,80777778	2018	263742,8671
8173	Oil_thermal 	1,2	-22,39305556	-41,80777778	2019	218132,3506
8174	Oil_thermal 	1,2	-22,39305556	-41,80777778	2020	109363,8519
8175	Oil_thermal 	2,5392	-19,95138889	-44,01166667	2017	591270,7716
8176	Oil_thermal 	2,5392	-19,95138889	-44,01166667	2018	558079,9068
8177	Oil_thermal 	2,5392	-19,95138889	-44,01166667	2019	461568,0539
8178	Oil_thermal 	2,5392	-19,95138889	-44,01166667	2020	231413,9107
8179	Oil_thermal 	0,8	-23,83789167	-46,37689444	2017	186285,6873
8180	Oil_thermal 	0,8	-23,83789167	-46,37689444	2018	175828,5781
8181	Oil_thermal 	0,8	-23,83789167	-46,37689444	2019	145421,5671
8182	Oil_thermal 	0,8	-23,83789167	-46,37689444	2020	72909,23463
8183	Oil_thermal 	1,6	-20,27839389	-40,24133389	2017	372571,3747
8184	Oil_thermal 	1,6	-20,27839389	-40,24133389	2018	351657,1561
8185	Oil_thermal 	1,6	-20,27839389	-40,24133389	2019	290843,1341
8186	Oil_thermal 	1,6	-20,27839389	-40,24133389	2020	145818,4693
8187	Oil_thermal 	1,28	-1,45583333	-48,50444444	2017	396643,2363
8188	Oil_thermal 	1,28	-1,45583333	-48,50444444	2018	356249,3869
8189	Oil_thermal 	1,28	-1,45583333	-48,50444444	2019	132723,6646
8190	Oil_thermal 	1,28	-1,45583333	-48,50444444	2020	157805,9592
8191	Oil_thermal 	2,56	-20,26401161	-40,24306344	2017	596114,1994
8192	Oil_thermal 	2,56	-20,26401161	-40,24306344	2018	562651,4498
8193	Oil_thermal 	2,56	-20,26401161	-40,24306344	2019	465349,0146
8194	Oil_thermal 	2,56	-20,26401161	-40,24306344	2020	233309,5508
8195	Oil_thermal 	0,288	-22,98166667	-47,01277778	2017	67062,84744
8196	Oil_thermal 	0,288	-22,98166667	-47,01277778	2018	63298,2881
8197	Oil_thermal 	0,288	-22,98166667	-47,01277778	2019	52351,76414
8198	Oil_thermal 	0,288	-22,98166667	-47,01277778	2020	26247,32447
8199	Oil_thermal 	3,22	-20,26142566	-40,24728755	2017	749799,8915
8200	Oil_thermal 	3,22	-20,26142566	-40,24728755	2018	707710,0267
8201	Oil_thermal 	3,22	-20,26142566	-40,24728755	2019	585321,8074
8202	Oil_thermal 	3,22	-20,26142566	-40,24728755	2020	293459,6694
8203	Oil_thermal 	0,144	-22,75512765	-47,42276117	2017	33531,42372
8204	Oil_thermal 	0,144	-22,75512765	-47,42276117	2018	31649,14405
8205	Oil_thermal 	0,144	-22,75512765	-47,42276117	2019	26175,88207
8206	Oil_thermal 	0,144	-22,75512765	-47,42276117	2020	13123,66223
8207	Oil_thermal 	0,144	-22,28352389	-46,38008111	2017	33531,42372
8208	Oil_thermal 	0,144	-22,28352389	-46,38008111	2018	31649,14405
8209	Oil_thermal 	0,144	-22,28352389	-46,38008111	2019	26175,88207
8210	Oil_thermal 	0,144	-22,28352389	-46,38008111	2020	13123,66223
8211	Oil_thermal 	0,423	-23,21027776	-47,28305554	2017	98498,55717
8212	Oil_thermal 	0,423	-23,21027776	-47,28305554	2018	92969,36065
8213	Oil_thermal 	0,423	-23,21027776	-47,28305554	2019	76891,65359
8214	Oil_thermal 	0,423	-23,21027776	-47,28305554	2020	38550,75781
8215	Oil_thermal 	1,2112	-23,57625	-51,42383333	2017	480839,2711
8216	Oil_thermal 	1,2112	-23,57625	-51,42383333	2018	555744,523
8217	Oil_thermal 	1,2112	-23,57625	-51,42383333	2019	591968,2985
8218	Oil_thermal 	1,2112	-23,57625	-51,42383333	2020	522378,064
8219	Oil_thermal 	0,4	-22,79091111	-47,29346944	2017	93142,84366
8220	Oil_thermal 	0,4	-22,79091111	-47,29346944	2018	87914,28903
8221	Oil_thermal 	0,4	-22,79091111	-47,29346944	2019	72710,78353
8222	Oil_thermal 	0,4	-22,79091111	-47,29346944	2020	36454,61731
8223	Oil_thermal 	0,4	-22,82405411	-47,07158733	2017	93142,84366
8224	Oil_thermal 	0,4	-22,82405411	-47,07158733	2018	87914,28903
8225	Oil_thermal 	0,4	-22,82405411	-47,07158733	2019	72710,78353
8226	Oil_thermal 	0,4	-22,82405411	-47,07158733	2020	36454,61731
8227	Oil_thermal 	0,56	-22,58601944	-47,157775	2017	130399,9811
8228	Oil_thermal 	0,56	-22,58601944	-47,157775	2018	123080,0046
8229	Oil_thermal 	0,56	-22,58601944	-47,157775	2019	101795,0969
8230	Oil_thermal 	0,56	-22,58601944	-47,157775	2020	51036,46424
8231	Oil_thermal 	0,184	-22,7246	-47,36256944	2017	42845,70808
8232	Oil_thermal 	0,184	-22,7246	-47,36256944	2018	40440,57295
8233	Oil_thermal 	0,184	-22,7246	-47,36256944	2019	33446,96043
8234	Oil_thermal 	0,184	-22,7246	-47,36256944	2020	16769,12396
8235	Oil_thermal 	0,48	-22,2649	-45,93997	2017	111771,4124
8236	Oil_thermal 	0,48	-22,2649	-45,93997	2018	105497,1468
8237	Oil_thermal 	0,48	-22,2649	-45,93997	2019	87252,94024
8238	Oil_thermal 	0,48	-22,2649	-45,93997	2020	43745,54078
8239	Oil_thermal 	0,64	-10,85077778	-37,07888888	2017	310494,289
8240	Oil_thermal 	0,64	-10,85077778	-37,07888888	2018	190832,8041
8241	Oil_thermal 	0,64	-10,85077778	-37,07888888	2019	79411,67295
8242	Oil_thermal 	0,64	-10,85077778	-37,07888888	2020	62763,36102
8243	Oil_thermal 	2,4	-19,92663889	-43,95786112	2017	558857,062
8244	Oil_thermal 	2,4	-19,92663889	-43,95786112	2018	527485,7342
8245	Oil_thermal 	2,4	-19,92663889	-43,95786112	2019	436264,7012
8246	Oil_thermal 	2,4	-19,92663889	-43,95786112	2020	218727,7039
8247	Oil_thermal 	0,72	-21,56194444	-49,84388889	2017	167657,1186
8248	Oil_thermal 	0,72	-21,56194444	-49,84388889	2018	158245,7203
8249	Oil_thermal 	0,72	-21,56194444	-49,84388889	2019	130879,4104
8250	Oil_thermal 	0,72	-21,56194444	-49,84388889	2020	65618,31116
8251	Oil_thermal 	0,72	-19,56416389	-46,98637222	2017	167657,1186
8252	Oil_thermal 	0,72	-19,56416389	-46,98637222	2018	158245,7203
8253	Oil_thermal 	0,72	-19,56416389	-46,98637222	2019	130879,4104
8254	Oil_thermal 	0,72	-19,56416389	-46,98637222	2020	65618,31116
8255	Oil_thermal 	3,15	-23,6625	-46,50611111	2017	733499,8938
8256	Oil_thermal 	3,15	-23,6625	-46,50611111	2018	692325,0261
8257	Oil_thermal 	3,15	-23,6625	-46,50611111	2019	572597,4203
8258	Oil_thermal 	3,15	-23,6625	-46,50611111	2020	287080,1113
8259	Oil_thermal 	0,72	-1,45003088	-48,488338	2017	223111,8204
8260	Oil_thermal 	0,72	-1,45003088	-48,488338	2018	200390,2801
8261	Oil_thermal 	0,72	-1,45003088	-48,488338	2019	74657,06134
8262	Oil_thermal 	0,72	-1,45003088	-48,488338	2020	88765,85203
8263	Oil_thermal 	0,144	-22,25333	-45,70398806	2017	33531,42372
8264	Oil_thermal 	0,144	-22,25333	-45,70398806	2018	31649,14405
8265	Oil_thermal 	0,144	-22,25333	-45,70398806	2019	26175,88207
8266	Oil_thermal 	0,144	-22,25333	-45,70398806	2020	13123,66223
8267	Oil_thermal 	0,24	-22,78088056	-47,141975	2017	55885,7062
8268	Oil_thermal 	0,24	-22,78088056	-47,141975	2018	52748,57342
8269	Oil_thermal 	0,24	-22,78088056	-47,141975	2019	43626,47012
8270	Oil_thermal 	0,24	-22,78088056	-47,141975	2020	21872,77039
8271	Oil_thermal 	0,32	-22,32024332	-49,06801871	2017	74514,27493
8272	Oil_thermal 	0,32	-22,32024332	-49,06801871	2018	70331,43122
8273	Oil_thermal 	0,32	-22,32024332	-49,06801871	2019	58168,62683
8274	Oil_thermal 	0,32	-22,32024332	-49,06801871	2020	29163,69385
8275	Oil_thermal 	0,704	-20,32138889	-40,33777778	2017	163931,4048
8276	Oil_thermal 	0,704	-20,32138889	-40,33777778	2018	154729,1487
8277	Oil_thermal 	0,704	-20,32138889	-40,33777778	2019	127970,979
8278	Oil_thermal 	0,704	-20,32138889	-40,33777778	2020	64160,12647
8279	Oil_thermal 	0,56	-22,84721111	-47,212425	2017	130399,9811
8280	Oil_thermal 	0,56	-22,84721111	-47,212425	2018	123080,0046
8281	Oil_thermal 	0,56	-22,84721111	-47,212425	2019	101795,0969
8282	Oil_thermal 	0,56	-22,84721111	-47,212425	2020	51036,46424
8283	Oil_thermal 	0,48	-22,79187778	-47,29477778	2017	111771,4124
8284	Oil_thermal 	0,48	-22,79187778	-47,29477778	2018	105497,1468
8285	Oil_thermal 	0,48	-22,79187778	-47,29477778	2019	87252,94024
8286	Oil_thermal 	0,48	-22,79187778	-47,29477778	2020	43745,54078
8287	Oil_thermal 	0,4	-22,90066111	-47,172625	2017	93142,84366
8288	Oil_thermal 	0,4	-22,90066111	-47,172625	2018	87914,28903
8289	Oil_thermal 	0,4	-22,90066111	-47,172625	2019	72710,78353
8290	Oil_thermal 	0,4	-22,90066111	-47,172625	2020	36454,61731
8291	Gas_thermal	2	-23,53558651	-46,96963185	2017	792934,2415
8292	Gas_thermal	2	-23,53558651	-46,96963185	2018	521369,1637
8293	Gas_thermal	2	-23,53558651	-46,96963185	2019	587079,3879
8294	Gas_thermal	2	-23,53558651	-46,96963185	2020	515257,7609
8295	Oil_thermal 	0,72	-30,03472222	-51,18916667	2017	285835,7622
8296	Oil_thermal 	0,72	-30,03472222	-51,18916667	2018	330363,3228
8297	Oil_thermal 	0,72	-30,03472222	-51,18916667	2019	351896,6108
8298	Oil_thermal 	0,72	-30,03472222	-51,18916667	2020	310528,5717
8299	Oil_thermal 	0,6	-3,75194445	-38,50722222	2017	291088,3959
8300	Oil_thermal 	0,6	-3,75194445	-38,50722222	2018	178905,7539
8301	Oil_thermal 	0,6	-3,75194445	-38,50722222	2019	74448,44339
8302	Oil_thermal 	0,6	-3,75194445	-38,50722222	2020	58840,65095
8303	Oil_thermal 	1,0944	-19,29862078	-49,65053454	2017	434470,3585
8304	Oil_thermal 	1,0944	-19,29862078	-49,65053454	2018	502152,2507
8305	Oil_thermal 	1,0944	-19,29862078	-49,65053454	2019	534882,8483
8306	Oil_thermal 	1,0944	-19,29862078	-49,65053454	2020	472003,429
8307	Oil_thermal 	0,416	-15,59777778	-56,09166667	2017	96868,55741
8308	Oil_thermal 	0,416	-15,59777778	-56,09166667	2018	91430,86059
8309	Oil_thermal 	0,416	-15,59777778	-56,09166667	2019	75619,21487
8310	Oil_thermal 	0,416	-15,59777778	-56,09166667	2020	37912,80201
8311	Oil_thermal 	3	-22,99805555	-43,60611111	2017	698571,3275
8312	Oil_thermal 	3	-22,99805555	-43,60611111	2018	659357,1677
8313	Oil_thermal 	3	-22,99805555	-43,60611111	2019	545330,8765
8314	Oil_thermal 	3	-22,99805555	-43,60611111	2020	273409,6298
8315	Oil_thermal 	1,12	-11,72722222	-61,72444444	2017	260799,9623
8316	Oil_thermal 	1,12	-11,72722222	-61,72444444	2018	246160,0093
8317	Oil_thermal 	1,12	-11,72722222	-61,72444444	2019	203590,1939
8318	Oil_thermal 	1,12	-11,72722222	-61,72444444	2020	102072,9285
8319	Oil_thermal 	1,7978	-27,595	-48,54861111	2017	713716,0184
8320	Oil_thermal 	1,7978	-27,595	-48,54861111	2018	824898,8635
8321	Oil_thermal 	1,7978	-27,595	-48,54861111	2019	878666,2872
8322	Oil_thermal 	1,7978	-27,595	-48,54861111	2020	775372,592
8323	Oil_thermal 	3,264	-21,84989856	-47,46970122	2017	760045,6043
8324	Oil_thermal 	3,264	-21,84989856	-47,46970122	2018	717380,5985
8325	Oil_thermal 	3,264	-21,84989856	-47,46970122	2019	593319,9936
8326	Oil_thermal 	3,264	-21,84989856	-47,46970122	2020	297469,6773
8327	Oil_thermal 	1,08	-12,97694444	-38,5075	2017	523959,1127
8328	Oil_thermal 	1,08	-12,97694444	-38,5075	2018	322030,3569
8329	Oil_thermal 	1,08	-12,97694444	-38,5075	2019	134007,1981
8330	Oil_thermal 	1,08	-12,97694444	-38,5075	2020	105913,1717
8331	Oil_thermal 	0,48	-20,45833333	-54,61333334	2017	111771,4124
8332	Oil_thermal 	0,48	-20,45833333	-54,61333334	2018	105497,1468
8333	Oil_thermal 	0,48	-20,45833333	-54,61333334	2019	87252,94024
8334	Oil_thermal 	0,48	-20,45833333	-54,61333334	2020	43745,54078
8335	Oil_thermal 	2,144	-15,79639498	-47,88917352	2017	499245,642
8336	Oil_thermal 	2,144	-15,79639498	-47,88917352	2018	471220,5892
8337	Oil_thermal 	2,144	-15,79639498	-47,88917352	2019	389729,7997
8338	Oil_thermal 	2,144	-15,79639498	-47,88917352	2020	195396,7488
8339	Oil_thermal 	0,848	-18,62052778	-46,56616667	2017	197462,8286
8340	Oil_thermal 	0,848	-18,62052778	-46,56616667	2018	186378,2927
8341	Oil_thermal 	0,848	-18,62052778	-46,56616667	2019	154146,8611
8342	Oil_thermal 	0,848	-18,62052778	-46,56616667	2020	77283,7887
8343	Oil_thermal 	0,22	-29,165	-51,18055556	2017	87338,70511
8344	Oil_thermal 	0,22	-29,165	-51,18055556	2018	100944,3486
8345	Oil_thermal 	0,22	-29,165	-51,18055556	2019	107523,9644
8346	Oil_thermal 	0,22	-29,165	-51,18055556	2020	94883,73025
8347	Oil_thermal 	0,044	-29,68632611	-51,128605	2017	17467,74102
8348	Oil_thermal 	0,044	-29,68632611	-51,128605	2018	20188,86973
8349	Oil_thermal 	0,044	-29,68632611	-51,128605	2019	21504,79288
8350	Oil_thermal 	0,044	-29,68632611	-51,128605	2020	18976,74605
8351	Oil_thermal 	1,32	-8,06276195	-34,88894194	2017	640394,4711
8352	Oil_thermal 	1,32	-8,06276195	-34,88894194	2018	393592,6585
8353	Oil_thermal 	1,32	-8,06276195	-34,88894194	2019	163786,5755
8354	Oil_thermal 	1,32	-8,06276195	-34,88894194	2020	129449,4321
8355	Oil_thermal 	0,48	-22,92986667	-47,09373333	2017	111771,4124
8356	Oil_thermal 	0,48	-22,92986667	-47,09373333	2018	105497,1468
8357	Oil_thermal 	0,48	-22,92986667	-47,09373333	2019	87252,94024
8358	Oil_thermal 	0,48	-22,92986667	-47,09373333	2020	43745,54078
8359	Oil_thermal 	0,208	-20,14175	-44,88655556	2017	48434,2787
8360	Oil_thermal 	0,208	-20,14175	-44,88655556	2018	45715,4303
8361	Oil_thermal 	0,208	-20,14175	-44,88655556	2019	37809,60744
8362	Oil_thermal 	0,208	-20,14175	-44,88655556	2020	18956,401
8363	Oil_thermal 	0,4	-22,71688333	-47,29474444	2017	93142,84366
8364	Oil_thermal 	0,4	-22,71688333	-47,29474444	2018	87914,28903
8365	Oil_thermal 	0,4	-22,71688333	-47,29474444	2019	72710,78353
8366	Oil_thermal 	0,4	-22,71688333	-47,29474444	2020	36454,61731
8367	Oil_thermal 	0,4	-23,29038056	-47,67868056	2017	93142,84366
8368	Oil_thermal 	0,4	-23,29038056	-47,67868056	2018	87914,28903
8369	Oil_thermal 	0,4	-23,29038056	-47,67868056	2019	72710,78353
8370	Oil_thermal 	0,4	-23,29038056	-47,67868056	2020	36454,61731
8371	Oil_thermal 	0,292	-20,14777778	-44,89177778	2017	67994,27587
8372	Oil_thermal 	0,292	-20,14777778	-44,89177778	2018	64177,43099
8373	Oil_thermal 	0,292	-20,14777778	-44,89177778	2019	53078,87198
8374	Oil_thermal 	0,292	-20,14777778	-44,89177778	2020	26611,87064
8375	Oil_thermal 	0,72	-2,53064111	-44,29401	2017	223111,8204
8376	Oil_thermal 	0,72	-2,53064111	-44,29401	2018	200390,2801
8377	Oil_thermal 	0,72	-2,53064111	-44,29401	2019	74657,06134
8378	Oil_thermal 	0,72	-2,53064111	-44,29401	2020	88765,85203
8379	Oil_thermal 	0,576	-20,14327778	-44,89972222	2017	134125,6949
8380	Oil_thermal 	0,576	-20,14327778	-44,89972222	2018	126596,5762
8381	Oil_thermal 	0,576	-20,14327778	-44,89972222	2019	104703,5283
8382	Oil_thermal 	0,576	-20,14327778	-44,89972222	2020	52494,64893
8383	Oil_thermal 	0,72	-20,46796171	-54,60499167	2017	167657,1186
8384	Oil_thermal 	0,72	-20,46796171	-54,60499167	2018	158245,7203
8385	Oil_thermal 	0,72	-20,46796171	-54,60499167	2019	130879,4104
8386	Oil_thermal 	0,72	-20,46796171	-54,60499167	2020	65618,31116
8387	Oil_thermal 	0,36	-19,39740552	-40,06214719	2017	83828,5593
8388	Oil_thermal 	0,36	-19,39740552	-40,06214719	2018	79122,86013
8389	Oil_thermal 	0,36	-19,39740552	-40,06214719	2019	65439,70518
8390	Oil_thermal 	0,36	-19,39740552	-40,06214719	2020	32809,15558
8391	Oil_thermal 	0,24	-22,73018889	-47,34210556	2017	55885,7062
8392	Oil_thermal 	0,24	-22,73018889	-47,34210556	2018	52748,57342
8393	Oil_thermal 	0,24	-22,73018889	-47,34210556	2019	43626,47012
8394	Oil_thermal 	0,24	-22,73018889	-47,34210556	2020	21872,77039
8395	Oil_thermal 	0,636	-5,84194444	-35,21138889	2017	308553,6997
8396	Oil_thermal 	0,636	-5,84194444	-35,21138889	2018	189640,0991
8397	Oil_thermal 	0,636	-5,84194444	-35,21138889	2019	78915,35
8398	Oil_thermal 	0,636	-5,84194444	-35,21138889	2020	62371,09001
8399	Oil_thermal 	0,208	-20,12466668	-44,88469444	2017	48434,2787
8400	Oil_thermal 	0,208	-20,12466668	-44,88469444	2018	45715,4303
8401	Oil_thermal 	0,208	-20,12466668	-44,88469444	2019	37809,60744
8402	Oil_thermal 	0,208	-20,12466668	-44,88469444	2020	18956,401
8403	Oil_thermal 	0,352	-10,1925	-48,335	2017	109076,89
8404	Oil_thermal 	0,352	-10,1925	-48,335	2018	97968,5814
8405	Oil_thermal 	0,352	-10,1925	-48,335	2019	36499,00777
8406	Oil_thermal 	0,352	-10,1925	-48,335	2020	43396,63877
8407	Oil_thermal 	0,368	-20,469	-45,43052778	2017	85691,41617
8408	Oil_thermal 	0,368	-20,469	-45,43052778	2018	80881,14591
8409	Oil_thermal 	0,368	-20,469	-45,43052778	2019	66893,92085
8410	Oil_thermal 	0,368	-20,469	-45,43052778	2020	33538,24793
8411	Oil_thermal 	0,352	-21,75333333	-43,35027778	2017	81965,70242
8412	Oil_thermal 	0,352	-21,75333333	-43,35027778	2018	77364,57435
8413	Oil_thermal 	0,352	-21,75333333	-43,35027778	2019	63985,48951
8414	Oil_thermal 	0,352	-21,75333333	-43,35027778	2020	32080,06324
8415	Oil_thermal 	0,8	-3,73638889	-38,49972222	2017	388117,8612
8416	Oil_thermal 	0,8	-3,73638889	-38,49972222	2018	238541,0051
8417	Oil_thermal 	0,8	-3,73638889	-38,49972222	2019	99264,59119
8418	Oil_thermal 	0,8	-3,73638889	-38,49972222	2020	78454,20127
8419	Oil_thermal 	0,279	-22,89222222	-43,12472222	2017	64967,13345
8420	Oil_thermal 	0,279	-22,89222222	-43,12472222	2018	61320,2166
8421	Oil_thermal 	0,279	-22,89222222	-43,12472222	2019	50715,77151
8422	Oil_thermal 	0,279	-22,89222222	-43,12472222	2020	25427,09558
8423	Oil_thermal 	3,648	-14,86611112	-40,83944442	2017	1769817,447
8424	Oil_thermal 	3,648	-14,86611112	-40,83944442	2018	1087746,983
8425	Oil_thermal 	3,648	-14,86611112	-40,83944442	2019	452646,5358
8426	Oil_thermal 	3,648	-14,86611112	-40,83944442	2020	357751,1578
8427	Oil_thermal 	0,1	-29,68465556	-53,80859583	2017	39699,41141
8428	Oil_thermal 	0,1	-29,68465556	-53,80859583	2018	45883,79483
8429	Oil_thermal 	0,1	-29,68465556	-53,80859583	2019	48874,52927
8430	Oil_thermal 	0,1	-29,68465556	-53,80859583	2020	43128,9683
8431	Oil_thermal 	0,368	-19,86341667	-44,60036111	2017	85691,41617
8432	Oil_thermal 	0,368	-19,86341667	-44,60036111	2018	80881,14591
8433	Oil_thermal 	0,368	-19,86341667	-44,60036111	2019	66893,92085
8434	Oil_thermal 	0,368	-19,86341667	-44,60036111	2020	33538,24793
8435	Oil_thermal 	0,16	-19,60563889	-46,94041667	2017	37257,13747
8436	Oil_thermal 	0,16	-19,60563889	-46,94041667	2018	35165,71561
8437	Oil_thermal 	0,16	-19,60563889	-46,94041667	2019	29084,31341
8438	Oil_thermal 	0,16	-19,60563889	-46,94041667	2020	14581,84693
8439	Oil_thermal 	0,292	-20,02666667	-45,53611113	2017	67994,27587
8440	Oil_thermal 	0,292	-20,02666667	-45,53611113	2018	64177,43099
8441	Oil_thermal 	0,292	-20,02666667	-45,53611113	2019	53078,87198
8442	Oil_thermal 	0,292	-20,02666667	-45,53611113	2020	26611,87064
8443	Oil_thermal 	0,368	-20,06952778	-44,57905555	2017	85691,41617
8444	Oil_thermal 	0,368	-20,06952778	-44,57905555	2018	80881,14591
8445	Oil_thermal 	0,368	-20,06952778	-44,57905555	2019	66893,92085
8446	Oil_thermal 	0,368	-20,06952778	-44,57905555	2020	33538,24793
8447	Oil_thermal 	0,56	-22,67974167	-47,67751111	2017	130399,9811
8448	Oil_thermal 	0,56	-22,67974167	-47,67751111	2018	123080,0046
8449	Oil_thermal 	0,56	-22,67974167	-47,67751111	2019	101795,0969
8450	Oil_thermal 	0,56	-22,67974167	-47,67751111	2020	51036,46424
8451	Oil_thermal 	0,4	-22,73000833	-47,31276389	2017	93142,84366
8452	Oil_thermal 	0,4	-22,73000833	-47,31276389	2018	87914,28903
8453	Oil_thermal 	0,4	-22,73000833	-47,31276389	2019	72710,78353
8454	Oil_thermal 	0,4	-22,73000833	-47,31276389	2020	36454,61731
8455	Oil_thermal 	0,184	-19,59838886	-46,93725004	2017	42845,70808
8456	Oil_thermal 	0,184	-19,59838886	-46,93725004	2018	40440,57295
8457	Oil_thermal 	0,184	-19,59838886	-46,93725004	2019	33446,96043
8458	Oil_thermal 	0,184	-19,59838886	-46,93725004	2020	16769,12396
8459	Oil_thermal 	0,12	-20,08877779	-45,28980559	2017	27942,8531
