ID	latitude	longitude	year	pollutant	agency	E_original_Gg	E_lower_Gg	E_upper_Gg	industry	height
-23,85222205	-50,3902778	2019	NMVOCs	EEA	0,011232592	0,006739555	0,026958221	Power	plant	150
-23,85222205	-50,3902778	2020	NMVOCs	EEA	0,011565908	0,006939545	0,027758179	Power	plant	150
-28,45423334	-48,96906967	2017	NMVOCs	EEA	0,113953786	0,068372272	0,273489087	Power	plant	150
-28,45423334	-48,96906967	2018	NMVOCs	EEA	0,11069042	0,066414252	0,265657009	Power	plant	150
-28,45423334	-48,96906967	2019	NMVOCs	EEA	0,130298066	0,07817884	0,312715358	Power	plant	150
-28,45423334	-48,96906967	2020	NMVOCs	EEA	0,134164534	0,08049872	0,32199488	Power	plant	150
-28,45423333	-48,96906967	2017	NMVOCs	EEA	0,12868919	0,077213514	0,308854055	Power	plant	150
-28,45423333	-48,96906967	2018	NMVOCs	EEA	0,125003837	0,075002302	0,300009208	Power	plant	150
-28,45423333	-48,96906967	2019	NMVOCs	EEA	0,147146954	0,088288172	0,353152689	Power	plant	150
-28,45423333	-48,96906967	2020	NMVOCs	EEA	0,151513396	0,090908037	0,363632149	Power	plant	150
-28,45423334	-48,96906967	2017	NMVOCs	EEA	0,178298381	0,106979029	0,427916115	Power	plant	150
-28,45423334	-48,96906967	2018	NMVOCs	EEA	0,173192339	0,103915403	0,415661613	Power	plant	150
-28,45423334	-48,96906967	2019	NMVOCs	EEA	0,203871543	0,122322926	0,489291703	Power	plant	150
-28,45423334	-48,96906967	2020	NMVOCs	EEA	0,209921231	0,125952739	0,503810955	Power	plant	150
-20,10500226	-44,97695126	2017	NMVOCs	EEA	0	0	0	Power	plant	150
-20,10500226	-44,97695126	2018	NMVOCs	EEA	0	0	0	Power	plant	150
-27,23360025	-52,0317881	2017	NMVOCs	EEA	0,002455901	0,00147354	0,005894161	Power	plant	150
-27,23360025	-52,0317881	2018	NMVOCs	EEA	0,002385569	0,001431342	0,005725367	Power	plant	150
-27,23360025	-52,0317881	2019	NMVOCs	EEA	0,002808148	0,001684889	0,006739555	Power	plant	150
-27,23360025	-52,0317881	2020	NMVOCs	EEA	0,002891477	0,001734886	0,006939545	Power	plant	150
-1,54139616	-48,7325286	2017	NMVOCs	EEA	0,044845558	0,026907335	0,107629339	Power	plant	150
-1,54139616	-48,7325286	2018	NMVOCs	EEA	0,030171144	0,018102686	0,072410745	Power	plant	150
-1,54139616	-48,7325286	2019	NMVOCs	EEA	0,039065267	0,02343916	0,093756641	Power	plant	150
-1,54139616	-48,7325286	2020	NMVOCs	EEA	0,027894895	0,016736937	0,066947748	Power	plant	150
-2,70675716	-44,35099291	2017	NMVOCs	EEA	0,032472374	0,019483425	0,077933698	Power	plant	150
-2,70675716	-44,35099291	2018	NMVOCs	EEA	0,021846727	0,013108036	0,052432145	Power	plant	150
-2,70675716	-44,35099291	2019	NMVOCs	EEA	0,028286904	0,016972142	0,067888568	Power	plant	150
-2,70675716	-44,35099291	2020	NMVOCs	EEA	0,02019851	0,012119106	0,048476425	Power	plant	150
-2,52462078	-44,29609011	2017	NMVOCs	EEA	0,155512014	0,093307208	0,373228833	Power	plant	150
-2,52462078	-44,29609011	2018	NMVOCs	EEA	0,104625196	0,062775118	0,251100471	Power	plant	150
-2,52462078	-44,29609011	2019	NMVOCs	EEA	0,135467561	0,081280537	0,325122146	Power	plant	150
-2,52462078	-44,29609011	2020	NMVOCs	EEA	0,096731794	0,058039077	0,232156306	Power	plant	150
-3,55240833	-38,80846389	2017	NMVOCs	EEA	0,678090439	0,406854263	1,627417054	Power	plant	150
-3,55240833	-38,80846389	2018	NMVOCs	EEA	0,531894778	0,319136867	1,276547466	Power	plant	150
-3,55240833	-38,80846389	2019	NMVOCs	EEA	0,54292469	0,325754814	1,303019256	Power	plant	150
-3,55240833	-38,80846389	2020	NMVOCs	EEA	0,248389667	0,1490338	0,5961352	Power	plant	150
-31,54575074	-53,65658261	2017	NMVOCs	EEA	0,17191304	0,103147824	0,412591295	Power	plant	150
-31,54575074	-53,65658261	2018	NMVOCs	EEA	0,166989858	0,100193915	0,400775659	Power	plant	150
-31,54575074	-53,65658261	2019	NMVOCs	EEA	0,196570358	0,117942215	0,471768859	Power	plant	150
-31,54575074	-53,65658261	2020	NMVOCs	EEA	0,202403391	0,121442035	0,485768139	Power	plant	150
-3,591843	-38,86609011	2017	NMVOCs	EEA	0,343623413	0,206174048	0,824696191	Power	plant	150
-3,591843	-38,86609011	2018	NMVOCs	EEA	0,269538528	0,161723117	0,646892467	Power	plant	150
-3,591843	-38,86609011	2019	NMVOCs	EEA	0,275127954	0,165076772	0,66030709	Power	plant	150
-3,591843	-38,86609011	2020	NMVOCs	EEA	0,12587186	0,075523116	0,302092465	Power	plant	150
-31,45092615	-53,77901991	2017	NMVOCs	EEA	0,169457139	0,101674283	0,406697134	Power	plant	150
-31,45092615	-53,77901991	2018	NMVOCs	EEA	0,164604289	0,098762573	0,395050293	Power	plant	150
-31,45092615	-53,77901991	2019	NMVOCs	EEA	0,19376221	0,116257326	0,465029304	Power	plant	150
-31,45092615	-53,77901991	2020	NMVOCs	EEA	0,199511914	0,119707148	0,478828594	Power	plant	150
-23,85222205	-50,3902778	2017	SOX	EEA	2,416606156	0,972536624	14,73540339	Power	plant	150
-23,85222205	-50,3902778	2018	SOX	EEA	2,347400291	0,944685483	14,31341641	Power	plant	150
-23,85222205	-50,3902778	2019	SOX	EEA	2,763217604	1,112026597	16,84888783	Power	plant	150
-23,85222205	-50,3902778	2020	SOX	EEA	2,845213383	1,145024898	17,34886209	Power	plant	150
